"Accession"	"F1"	"F2"	"F3"	"F4"	"F5"	"F6"	"F7"	"F8"	"F9"	"F10"	"F11"	"F12"	"F13"	"F14"	"F15"	"F16"	"F17"	"F18"	"F19"	"F20"	"F21"	"F22"	"F23"	"F24"	"F25"	"F26"	"F27"	"F28"	"F29"	"F30"	"F31"	"F32"	"F33"	"F34"	"F35"	"F36"	"F37"	"F38"	"F39"	"F40"	"F41"	"F42"	"F43"	"F44"	"F45"	"F46"	"F47"	"F48"	"F49"	"F50"	"F51"	"F52"	"F53"	"F54"	"F55"	"F56"	"F57"	"F58"	"F59"	"F60"	"F61"	"F62"	"F63"	"F64"	"F65"	"F66"	"F67"	"F68"	"F69"	"F70"	"F71"	"F72"	"F73"	"F74"	"F75"	"F76"	"F77"	"F78"	"F79"	"F80"	"F81"	"F82"	"F83"	"F84"	"F85"	"F86"	"F87"	"F88"	"F89"	"F90"	"F91"	"F92"	"F93"	"F94"	"F95"	"F96"	"F97"	"F98"	"F99"	"F100"
"Q6AZW6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	626.059631347656	NA	532.163940429688	455.047760009766	491.969604492188	2744.94116210938	2449.97412109375	1709.24279785156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3156.26806640625	NA	NA
"P84243"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38004.40234375	36223.3046875	2040.59497070313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1367.37805175781	NA	232.925476074219	2249.76586914063	1436.3310546875	1334.63537597656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"B7Z2W4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51793.9296875	46175.87890625	38728.68359375	NA	NA	NA	NA	6658.63525390625	6403.689453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26977.17578125	28458.70703125	27045.44921875	NA	NA	NA	NA	368.594757080078	985.322143554688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"K9MS24"	NA	NA	NA	24678.51953125	16163.126953125	14897.9677734375	2460.15478515625	NA	NA	1996.93432617188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	790.712341308594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	326909.03125	335853.03125	287072.375	NA	NA	NA	NA	NA	NA	18694.890625	NA	NA	12644.2607421875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	393.478881835938	NA	NA	NA	NA	NA	NA	NA	265.70703125	400.303283691406	NA	463.748046875	NA	NA	NA
"X5DR82"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1477.29138183594	NA	NA	2728.56762695313	NA	NA	17554.603515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2282.8193359375	3829.86645507813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	115736.421875	103131.0390625	108088.4921875	NA	NA	NA	NA	1770.35656738281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q96KN4-2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2189.67797851563	NA	NA	NA	NA	NA	NA	NA	NA	1804.68090820313	656.215881347656	475.788299560547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1618.92932128906	1481.79284667969	1746.24719238281	1559.73205566406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"H0YKX1"	NA	NA	NA	NA	NA	NA	163.015396118164	NA	NA	377.542266845703	451.456481933594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4239.02099609375	2209.73046875	2656.73583984375	15974.67578125	14388.2138671875	17361.42578125	37805.81640625	24599.615234375	41272.94140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	2387.72924804688	1798.75549316406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A4IF34"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47043.68359375	41639.5703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	249.201873779297	NA	NA	NA	NA	NA	NA
"Q494R0"	NA	NA	NA	NA	NA	NA	NA	NA	267.226135253906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42576.125	NA	46852.0546875	NA	NA	NA	NA	NA	NA	NA	NA	NA	2456.4560546875	2770.43017578125	3987.08032226563	NA	NA	NA	NA	NA	NA	6718.017578125	NA	NA	NA	NA	NA	968.69140625	842.240600585938	1034.12487792969	915.919189453125	NA	NA	NA	2009.21899414063	3716.78649902344	4826.47717285156	544.842468261719	411.369262695313	907.460845947266	NA	NA	NA	1757.22058105469	1310.26867675781	1466.23657226563	NA	NA	NA
"Q9BRJ9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	165.089996337891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6438.92236328125	7278.84423828125	7347.1787109375	NA	NA	NA	NA	NA	NA	560.537780761719	626.365173339844	646.895080566406	NA	NA	NA	NA	NA	NA	NA	26127.02734375	24166.61328125	28228.41796875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A0A0C4DFM7"	98064.28125	112278.8828125	98161.640625	NA	NA	NA	NA	NA	NA	NA	726.592956542969	799.868286132813	358.449157714844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	393.478881835938	NA	NA	NA	NA	NA	NA	NA	265.70703125	400.303283691406	NA	463.748046875	NA	NA	NA
"E7EV41"	NA	176.792022705078	11031.5361328125	NA	NA	NA	NA	NA	NA	NA	374.985473632813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8912.5322265625	6246.38427734375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"G3V477"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.2690124511719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2924.35815429688	NA	1326.19946289063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7071.29931640625	6136.58447265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q5M9N0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1297.56604003906	1243.02954101563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	417.381774902344	842.66796875	NA	NA	194.828704833984	NA	1190.56530761719	1565.96813964844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"H0Y9I8"	NA	NA	NA	NA	NA	NA	NA	NA	47.1708679199219	NA	NA	NA	NA	83.3081817626953	NA	NA	NA	NA	NA	NA	NA	NA	309.098022460938	NA	NA	512.571899414063	NA	NA	NA	NA	3999.42016601563	5351.1640625	6054.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2559.60693359375	NA	2193.13037109375	3216.08276367188	2279.05859375	2878.29223632813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	332.940338134766	2057.6618347168	344.051635742188	NA	NA	NA	NA	249.902725219727	229.108306884766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q96N23"	1128.20336914063	572.269470214844	511.306701660156	NA	NA	NA	NA	NA	6336.62237548828	NA	NA	NA	NA	NA	NA	NA	NA	NA	199.805282592773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1922.73718261719	1807.80297851563	NA	NA	NA	NA	NA	NA	762289.1875	658341.3125	539163.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	3112.77661132813	3302.46508789063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44116.47265625	NA	NA	NA	NA	NA	47329.27734375	NA	NA
"Q9UBX0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27902.21484375	26662.583984375	26468.17578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	762.950439453125	722.235229492188	940.294616699219	939.058776855469	1470.47790527344	1250.22009277344	NA	NA	NA	1939.55187988281	264.049285888672	NA	NA	NA	NA	NA	587.344604492188	324.951416015625	321.151641845703	NA	NA	NA	NA	NA	244.762268066406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q8WYK0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23803402.452833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34028040.3141825	NA	NA	NA	NA	NA	NA	10441052.9323766	NA	NA	41904819.0549806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28139866.5452158	NA	NA
"F5GXL4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	654.520874023438	482.041381835938	502.007446289063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	169.834732055664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q8NEX9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6640.96826171875	7141.78369140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	300718.78125	278839.96875	243914.875	NA	NA	NA	NA	NA	NA	376.701263427734	NA	NA	1596.73889160156	NA	NA	NA	NA	NA	NA	NA	622.38623046875	579.577758789063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.2117805480957	41.5582466125488	NA
"Q8TEY7"	9022.984375	8555.62890625	18971.39453125	NA	NA	NA	3158.96533203125	NA	NA	2920.12646484375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2214.16723632813	2636.87377929688	1101.2763671875	618.028930664063	773.342346191406	NA	251.442977905273	NA	NA	NA	NA	NA	184.146362304688	297.638916015625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1750.57702636719	1641.32995605469	1354.52661132813	1895.39599609375	1944.28515625	1431.16137695313	NA	NA	NA	NA	NA	NA	NA	NA	NA
"B7Z503"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19504.076171875	17324.740234375	16483.390625	NA	NA	NA	NA	NA	1897.3876953125	NA	NA	NA	NA	NA	NA	NA	NA	511.03662109375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	270.956115722656	NA	NA	399.394714355469	NA	NA	NA	NA	NA	NA	NA	NA	NA	176.427169799805	NA	NA	NA	NA	NA	NA	NA
"B3KX41"	NA	NA	NA	NA	NA	NA	2301.81713867188	NA	NA	3992.34033203125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	437.064086914063	NA	6649.654296875	29651.841796875	19675.71484375	18423.939453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9294.81640625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11023.0400390625	NA	NA	NA	NA	NA	NA	NA	NA	NA	337.872528076172	NA	218.34455871582	603.599548339844	296.009124755859	NA	163.842376708984	NA	NA	NA	NA	NA	NA	1896.81140136719	NA
"Q9NRR1"	NA	NA	NA	20317.10546875	NA	10013.0029296875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	523.388061523438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	428478.0625	377258.6875	408841.8125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"B5MCV9"	176051.0625	126434.109375	135498.21875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.8689651489258	397.813140869141	NA	NA	NA	172.403381347656	NA	522.055786132813	540.701904296875	307.550476074219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	244.424209594727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A0A024RA87"	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.3589897155762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q68DK2"	NA	NA	NA	2266.56323242188	1468.38342285156	1711.62353515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4892.68505859375	3240.5263671875	5132.79150390625	NA	NA	NA	NA	NA	NA	460.651611328125	359.204437255859	450.520141601563	816.660766601563	646.208862304688	644.621765136719	NA	NA	NA	NA	NA	NA	NA	NA	NA	282.900512695313	NA	286.315612792969	NA	NA	128.550140380859
"P51160"	2649.5	1442.759765625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9414.47265625	3326.45825195313	7766.72314453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	134778.140625	105377.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	323567.296875	284733.8046875	303915.1015625	NA	NA	NA	NA	NA	NA	744.337707519531	630.942993164063	497.245239257813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"B7ZLC8"	20581.533203125	18637.357421875	11987.3388671875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	151.329772949219	NA	NA	NA	NA	6718.017578125	NA	NA	NA	NA	NA	968.69140625	842.240600585938	1034.12487792969	915.919189453125	NA	NA	NA	1489.83483886719	1415.64440917969	1636.83557128906	544.842468261719	411.369262695313	458.344116210938	699.66845703125	NA	NA	1757.22058105469	1310.26867675781	1466.23657226563	8540.0791015625	NA	NA
"Q9HD64"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1080.15869140625	NA	NA	NA	NA	NA	1774.75494384766	2729.83618164063	2133.20727539063	NA	NA	NA	NA	NA	NA	NA	NA	155.217681884766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P55895"	NA	NA	NA	NA	NA	NA	NA	537.182312011719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65542.4296875	37535.98046875	36443.76171875	76922.5078125	90784.21875	84594.0234375	205596.546875	119743.8984375	258534.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2875.66064453125	2469.38256835938	2530.44653320313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	318.176330566406	NA	NA	NA	NA	NA	2635.18817138672	3067.25500488281	2574.91528320313	NA	88.4192352294922	NA	NA	NA	NA	NA	NA	NA
"P0DPA2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7124.08544921875	3524.46240234375	2904.84741210938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3574.47607421875	NA	NA
"Q96AH0"	66583.7084960938	53745.216796875	62494.2553710938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	468.203948974609	NA	NA	NA	98542.8828125	102002.21484375	123164.26953125	NA	NA	NA	NA	NA	NA	474.314971923828	589.003540039063	529.532653808594	NA	NA	3379.24462890625	NA	NA	NA	6647.9072265625	7683.98095703125	6293.078125	NA	NA	NA	453.275360107422	434.713653564453	348.23828125	NA	NA	NA
"B2RBQ6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3847.20947265625	NA	NA	NA	4617.54345703125	NA	NA	7924.29150390625	NA	NA	2016.33276367188	NA	NA	9528.046875	NA	NA	NA	NA	NA	NA	NA	10073.5185546875	NA	NA	1433.76416015625	NA	NA	3875.79077148438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	389.902923583984	NA	NA	1602.87170410156	NA	NA	510.407958984375	NA	241.711883544922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	581.519409179688	2502.8642578125	NA	NA	NA	NA	NA	NA
"P49406"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32319.26953125	17932.609375	10000.44140625	7927.34912109375	9821.9296875	8236.0283203125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	609.935607910156	607.91455078125	712.073913574219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q15247"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16314.9921875	17363.681640625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22088.435546875	NA	NA	2588.51586914063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A0A2U8J991"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1374.67272949219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3353.203125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	401.613464355469	1117.88256835938	1720.07763671875	297.055419921875	239.122650146484	593.186645507813	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A0A024R627"	4488.974609375	1966.07629394531	3662.98779296875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9356.7119140625	NA	NA	NA	NA	NA	NA	NA	112485.8125	88361.4609375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
